sno.,name,cuisine,course,diet, price 
6024,South Indian Onion Chutney .,South Indian  .,Side Dish,Vegetarian, $20.00 
6025,How To Make Homemade Caramelised Onions,,,, $10.00 
6026,Punjabi Style Moth Beans Dal . (Matki),Punjabi,Lunch,High Protein Vegetarian, $10.00 
6027,Baghara Pitha . ??? Baghara Pitha (. In Hindi),Oriya  .,Indian Breakfast,Vegetarian," $1,440.00 "
6028,Moong Cheese Kachori . (. In Hindi),Indian,Snack,Vegetarian, $20.00 
6029,???????????????????????? ??????????ù? ????ù???????????ù? - Pomegranate Chutney (. In Hindi) ,Indian,Side Dish,Vegetarian, $15.00 
6030,Soya Spring Rolls . ,Chinese,Appetizer,Vegetarian, $10.00 
6031,Hyderabad Soy Biryani . With Vegetables & Palak,Hyderabadi,Main Course,Vegetarian, $40.00 
6032,Soya Chunks Pepper Curry .,Indian,Lunch,High Protein Vegetarian, $10.00 
6033,Mother's lentil . - Maa Ki Dal (. In Hindi),Punjabi,Dinner,High Protein Vegetarian, $10.00 
6034,Ajwain Puri . ??? Ajwain Puri (. In Hindi),Indian,Indian Breakfast,Vegetarian, $25.00 
6035,Khichdi Roti . ??? Khichdi Roti (. In Hindi),Indian,Indian Breakfast,Vegetarian, $-   
6036,???????ù??????? ????ùç???????????? ????ù??????? ????ù?????ù? ????ù???????????ù? - Oriya Style Rice Kheer (. In Hindi),Oriya  .,Dessert,Vegetarian, $15.00 
6037,Lauki Moongphali Soup . - Bottle Gourd Peanut Soup . (. In Hindi),Indian,Side Dish,Vegetarian, $30.00 
6038,Sitaphal Rabdi .,Indian,Dessert,Vegetarian, $10.00 
6039, Indian Style Chingri Macher Cutlet . (Prawn Cutlet), Indian  .,Snack,Non Vegeterian, $30.00 
6040,Nagaland Style Kali Dal . ??? Nagaland Style Kali Dal (. In Hindi),Nagaland,Lunch,Vegetarian, $30.00 
6041,Chatpata Baby Potato . - Chatpata Baby Potato (. In Hindi),Indian,Lunch,Vegetarian, $10.00 
6042,????ù??????? ??????????ùÅ????ù? ????ù???????????ù? - Mitha Khichudi (. In Hindi),Indian,Side Dish,Vegetarian, $25.00 
6043, Indian Style Dimer Chop ., Indian  .,Appetizer,Eggetarian, $40.00 
6044,Jhangore Ki Kheer . ??? Jhangore Ki Kheer (. In Hindi),Kashmiri,Dessert,Vegetarian, $30.00 
6045,Himachali Chana Madra . ??? Himachali Chana Madra (. In Hindi),Himachal,Lunch,High Protein Vegetarian, $15.00 
6046,Lauki Kheer (. In Hindi),Indian,Dessert,Vegetarian, $10.00 
6047,Oriya Mitha Dali . ??? Oriya Mitha Dali (. In Hindi),Oriya  .,Lunch,High Protein Vegetarian, $30.00 
6048,?????????????ù? ????ù???????????ù? - Nepali Beans Soup (. In Hindi),Nepalese,Dinner,High Protein Vegetarian," $1,440.00 "
6049,Sarson Ka Saag . (. In Hindi),Punjabi,Side Dish,High Protein Vegetarian, $25.00 
6050,Baingan Masala . ??? Baingan Masala (. In Hindi),Indian,Side Dish,Vegetarian, $20.00 
6051,Rabodi Ki Sabzi . ??? Rabodi Ki Sabzi (. In Hindi),Rajasthani,Lunch,Vegetarian, $10.00 
6052, Indian Doi Potol . (Pointed Gourd In Thick Yogurt Based Gravy), Indian  .,Side Dish,Vegetarian, $15.00 
6053,Potato Stuffed Dal Dhokli . - Potato Stuffed Dal Dhokli (. In Hindi),Indian,Lunch,Vegetarian, $25.00 
6054,Lobia Masala . ??? Lobia Masala (. In Hindi),Punjabi,Lunch,High Protein Vegetarian, $10.00 
6055,Savoury Pancakes . With Spinach & Paneer Filling,Continental,World Breakfast,Vegetarian, $15.00 
6056,Spicy Potato Roast . (. In Hindi),South Indian  .,Lunch,Vegetarian, $10.00 
6057,???????ù? ???????????? ????ù? ????ùÅ????ù? ???????ùç?ù??ù? ????ù???????????ù? - Potato And Pointed Gourd Sabzi (. In Hindi), Indian  .,Lunch,Vegetarian, $10.00 
6058,South Indian Carrot Poriyal . - Carrot Poriyal (. In Hindi),Tamil Nadu,Side Dish,Vegetarian, $10.00 
6059,???????????ù ?????????????????? ????ùÅ???????????? ????ù????????????? ????ù???????????ù? - Stir Fried Beetroot (. In Hindi),Tamil Nadu,Side Dish,Vegetarian, $10.00 
6060, Indian Langcha . With Mawa, Indian  .,Dessert,Vegetarian, $20.00 
6061,Methi Turai Ki Sabzi . (. In Hindi),Indian,Dinner,Vegetarian, $10.00 
6062,Moong Dal Sookhi Sabzi . - Moong Dal Sookhi Sabzi (. In Hindi),Indian,Dinner,High Protein Vegetarian, $10.00 
6063,Achari Baingan Bharta . ??? Achari Baingan Bharta (. In Hindi),Indian,Lunch,Vegetarian, $10.00 
6064,Mushroom Empanadas .,Fusion,Appetizer,Vegetarian, $60.00 
6065,Sandesh Panna Cotta .,Fusion,Dessert,Vegetarian, $10.00 
6066,Kongunadu Special Pattani Biryani . (Green Peas Biryani From Kongunadu),Kongunadu,One Pot Dish,Vegetarian, $20.00 
6067,Puliyodharai / Puliyogare . (using Millets),South Indian  .,Lunch,Vegetarian, $15.00 
6068, Indian Style Pulihora . (Spicy & Tangy Tamarind Rice), Indian,Lunch,Vegetarian, $20.00 
6069,Angoori Rasmalai ., Indian  .,Dessert,Vegetarian, $30.00 
6070,Orange Rasmalai . (Indian Cottage Cheese Pudding), Indian  .,Dessert,Vegetarian, $25.00 
6071,Paneer Gulab Jamun . (Delicious Diwali Sweet),Indian,Dessert,Vegetarian, $20.00 
6072, Indian Special Chocolate Sandesh . (Chocolate Infused Cottage Cheese Dessert), Indian  .,Dessert,Vegetarian, $10.00 
6073,Dark Chocolate Sandesh (Shondesh) Dipped In Chocolate ., Indian  .,Dessert,Vegetarian, $15.00 
6074,Pista Sandesh ., Indian  .,Dessert,Vegetarian, $5.00 
6075,Kiwi Sondesh ., Indian  .,Dessert,Vegetarian, $30.00 
6076,??????????ùÅ??? ????ù? ????ù???? ????ù???????????ù? - Garlic Kheer (. In Hindi),Indian,Dessert,Vegetarian, $15.00 
6077,Double Beans Sundal .,South Indian  .,Lunch,High Protein Vegetarian, $10.00 
6078,Thenga Manga Soya Sundal .,South Indian  .,Side Dish,High Protein Vegetarian, $10.00 
6079,????????? ????ù?????ùç??? ????ùÅ????????? ????ù???????????ù? - Double Beans Sundal (. In Hindi),South Indian  .,Lunch,High Protein Vegetarian, $10.00 
6080,Kayi Saasive Chitranna .,South Indian  .,Lunch,Vegetarian, $15.00 
6081,Menthya Dose (Dosa . With Methi Leaves),South Indian  .,South Indian Breakfast,Vegetarian, $280.00 
6082,Protein Rich Soy Dosa .,South Indian  .,South Indian Breakfast,High Protein Vegetarian, $10.00 
6083,Hibiscus (Chembaruthi) Neer Dosa .,South Indian  .,South Indian Breakfast,Vegetarian, $300.00 
6084,Instant Dosa Mix Powder .,South Indian  .,South Indian Breakfast,Vegetarian, $-   
6085,Kerala Style Banana Dosa .,Kerala  .,Dessert,Vegetarian, $10.00 
6086,Palak Dhania Dosa . With Figaro Olive Oil,South Indian  .,South Indian Breakfast,High Protein Vegetarian, $10.00 
6087,Bele Dose . (Lentil Dosa .), Indian,South Indian Breakfast,Vegetarian, $500.00 
6088,Mangalorean Style Bella Metthe Dosa . (Jaggery & Fenugreek Seed Pancakes .),Mangalorean,Indian Breakfast,Vegetarian, $560.00 
6089,Beetroot Loni Sponge Dosa .,Indian,North Indian Breakfast,Vegetarian, $10.00 
6090,Avocado Raita . ??? Avocado Raita (. In Hindi),Indian,Side Dish,Vegetarian, $15.00 
6091,Red Rice Dosa .,South Indian  .,South Indian Breakfast,Vegetarian, $10.00 
6092,Mixed Sprouts Coriander Dosa With Idli Dosa Batter,South Indian  .,South Indian Breakfast,Diabetic Friendly, $10.00 
6093,North Arcot Special Thavalai Dosai .,South Indian  .,South Indian Breakfast,Vegetarian, $60.00 
6094,Fruit Custard . ??? Fruit Custard (. In Hindi),Indian,Dessert,Vegetarian, $10.00 
6095,Spinach And Tortellini Soup .,Italian,Side Dish,Vegetarian, $20.00 
6096,Dadpe Pohe . (Maharashtrian Pohe),Maharashtrian  .,Indian Breakfast,Vegetarian, $15.00 
6097,Turai Moong Dal . ??? Turai Moong Dal (. In Hindi), Indian,Side Dish,No Onion No Garlic (Sattvic), $25.00 
6098,Doodh Dudhi (. In Hindi) - Doodh Dudhi (. In Hindi),Indian,Lunch,Diabetic Friendly, $10.00 
6099,Bhindi Masala Gravy . - Ladies Finger In Tomato Onion Gravy,Indian,Side Dish,Vegetarian, $20.00 
6100,Paneer Matar Butter Masala . - Paneer Matar Butter Masala (. In Hindi),Indian,Dinner,High Protein Vegetarian, $15.00 
6101,Bihari Green Peas Bharbhara . ??? Bihari Green Peas Bharbhara (. In Hindi),Bihari,Snack,Vegetarian, $10.00 
6102,Lauki Bharta . ??? Lauki Bharta (. In Hindi),Indian,Dinner,Diabetic Friendly, $15.00 
6103,???????ù? ????????? ?????? ??????????ù??????? ????ù???????????ù? - Green Peas Nimona (. In Hindi),Awadhi,Lunch,Vegetarian, $15.00 
6104,Apple Pie Ice Cream .,Indian,Dessert,Vegetarian, $30.00 
6105,Kollu Thogayal . (Horsegram Chutney),South Indian  .,Side Dish,Vegetarian, $5.00 
6106,Guava Jam .,Indian,Side Dish,Vegetarian, $15.00 
6107, Indian Style Usirikaya Pachadi . (Indian Gooseberries Chutney), Indian,Side Dish,Vegetarian, $5.00 
6108,Maharashtrian Vegetable Amboli . (Savory Lentil Pancake Topped With Vegetables),Maharashtrian  .,Indian Breakfast,Vegetarian, $360.00 
6109,Tomato Uttapam .,South Indian  .,South Indian Breakfast,Vegetarian, $360.00 
6110, Indian Style Uppu Pindi . (Rice Rava and Moong Dal Pudding .), Indian,South Indian Breakfast,Vegetarian, $10.00 
6111,Phulkari Pulao . ??? Phulkari Pulao (. In Hindi),Punjabi,Dessert,Vegetarian, $15.00 
6112,???????ù? ??????????ù? ???????ù? ????ù???????????ù? - Boiled Potato in Tangy Tomato Sauce (. In Hindi),Indian,Lunch,No Onion No Garlic (Sattvic), $20.00 
6113,???????ù???????????ù? ????ù?????ù? ????????? ????ù? ???????ùç?ù??ù? ????ù???????????ù? - Punjabi Style Creamy Cauliflower And Peas Curry (. In Hindi),Indian,Dinner,Vegetarian, $26.00 
6114,Tomato Gotsu . ??? Tomato Gotsu (. In Hindi),South Indian  .,Lunch,Vegetarian, $10.00 
6115,Chakkra Pongali . ( Indian Style Sweet Pongal), Indian,Dessert,Vegetarian, $5.00 
6116,Cauliflower Leaves Chutney .,South Indian  .,Side Dish,Vegetarian, $5.00 
6117,????????? ????ùç????????? ????ù???????????ù? - Dal Fry (. In Hindi),Indian,Lunch,High Protein Vegetarian, $10.00 
6118,Crispy Corn And Bell Peppers Chaat .,Indian,Snack,Vegetarian, $15.00 
6119,Salted Caramel Popcorn .,Indian,Snack,Vegetarian, $10.00 
6120,Green Chilli Vegetable . ??? Green Chilli Vegetable (. In Hindi),Rajasthani,Lunch,Vegetarian, $10.00 
6121,????ù?????ùç????ù???? ????ù?????ù? ????ù???????????ù? - Roasted Cauliflower (. In Hindi),South Indian  .,Dinner,Vegetarian, $15.00 
6122,????ù?????ùç??? ????ù?????????? ????ù???????????ù? - Corn Korma (. In Hindi),Indian,Dinner,Vegetarian, $15.00 
6123,Tawa Paneer Masala . ??? Tawa Paneer Masala (. In Hindi),Indian,Dinner,Vegetarian, $30.00 
6124,??????????????? ??????????ùç??? ???????ù? ????ù???????????ù? - Capsicum Curry (. In Hindi),Indian,Dinner,Vegetarian, $15.00 
6125,????ù??????????????ù? ????ù? ???????ù? ????ù???????????ù? - Peanut Curry (. In Hindi),Indian,Lunch,High Protein Vegetarian, $15.00 
6126,Vegan Navratan Korma . ??? Vegan Navratan Korma (. In Hindi),Indian,Lunch,Vegan, $60.00 
6127,Chole Capsicum Masala . (. In Hindi),Indian,Dinner,Vegetarian, $30.00 
6128,Kadle Bele Chutney Pudi ., Indian,Side Dish,Vegetarian, $10.00 
6129,Potato Achari . - Potato Achari (. In Hindi),Indian,Dinner,Vegetarian, $15.00 
6130,Huruli Kaalu Chutney Pudi . (Horse Gram Chutney Pudi),South Indian  .,Side Dish,Vegetarian, $10.00 
6131,Sandah Guri . (Assamese Roasted Rice Flour Porridge),Assamese,North Indian Breakfast,Gluten Free, $150.00 
6132,Sabsige Soppina Idli . (Dill Leaves Idli),South Indian  .,South Indian Breakfast,Vegetarian, $10.00 
6133,????????? ??????????ùÅ??? ???????ù? ????ù???????????ù? - Matar Mushroom Curry (. In Hindi),Indian,Dinner,Vegetarian, $20.00 
6134,Bharwa Karela Masala . ??? Bharwa Karela Masala (. In Hindi),Indian,Lunch,Vegetarian, $20.00 
6135,Foxtail Millet Nucchina Unde . (Foxtail Millet and Lentil Dumplings),South Indian  .,Snack,Vegetarian, $-   
6136,Ajwain Tomato Bhindi . - Ajwaini Tamatar Bhindi (. In Hindi),Indian,Lunch,No Onion No Garlic (Sattvic), $15.00 
6137,Amritsari Dal .,Punjabi,Lunch,High Protein Vegetarian, $10.00 
6138,Radish vegetable . ??? Mooli Ki Sabzi (. In Hindi),Indian,Lunch,Vegetarian, $10.00 
6139,Punjabi Style Arbi (. In Hindi),Punjabi,Lunch,Vegetarian, $10.00 
6140,????ùÅ????????? ????ùÅ???????????? ?????????????ù? ????ù???????????ù? - Rose Gulkand Phirni (. In Hindi),Indian,Dessert,Vegetarian, $10.00 
6141,Carrot Semolina Phirni . - Carrot Semolina Phirni (. In Hindi),Indian,Dessert,Vegetarian, $10.00 
6142,Spicy Tandoori Paneer Open Puff . ,French,Snack,Vegetarian, $120.00 
6143,Spinach and Dill Tart With Roasted Peppers .,Continental,Snack,Vegetarian, $20.00 
6144,Odia Chatu Besara . (Mushrooms in Spicy Mustard Curry),Oriya  .,Dinner,Vegetarian, $10.00 
6145,Pumpkin Flower Fritters . (Oriya Kakharu Phula Bhaja),Oriya  .,Appetizer,Vegetarian, $15.00 
6146,Oriya Badi Chura . | Sundried Lentil Dumpling Crumble,Oriya  .,Snack,Diabetic Friendly, $10.00 
6147,Mirchi Pakodi . ??? Mirchi Pakodi (. In Hindi),Indian,Snack,Vegetarian, $10.00 
6148,Dum Arbi (. In Hindi),Indian,Dinner,Vegetarian, $15.00 
6149,Tomato Pumpkin Seeds Dip . - Tomato Pumpkin Seeds Dip,Indian,Side Dish,Vegetarian, $10.00 
6150,Chia Seeds Shikanji . - Sabja Shikanji (. In Hindi),Indian,Snack,Vegetarian, $30.00 
6151,"Roasted Pumpkin, Orange and Urad Dal Salad .",Continental,Appetizer,High Protein Vegetarian, $10.00 
6152,Dal Palak . (. In Hindi),Indian,Dinner,Vegetarian, $10.00 
6153,Veggie Rava Idli . - Vegetable Rava Idli (. In Hindi),South Indian  .,South Indian Breakfast,Vegetarian,
6154,Dahi Bhindi . ??? Dahi Bhindi (. In Hindi),Indian,Lunch,Vegetarian, $15.00 
6155,Roasted Tomato And Mozzarella Caprese Salad With Basil Balsamic Vinegar .,Italian,Side Dish,Vegetarian, $5.00 
6156,Savory Bread Pudding with Broccoli and Tomato .,Continental,World Breakfast,Vegetarian, $10.00 
6157,Tangy Raw Beetroot & Tomato Chutney .,Indian,Side Dish,Vegetarian, $10.00 
6158,??????????ù???? ????ù??????? ????ù???????????ù? - Savoury Oatmeal Breakfast Crepes (. In Hindi),South Indian  .,South Indian Breakfast,High Protein Vegetarian, $20.00 
6159,Broccoli Paneer And Peanut Masala . - Broccoli Paneer And Peanut Masala (. In Hindi),Indian,Dinner,High Protein Vegetarian, $15.00 
6160,Beetroot Chutney .,South Indian  .,Side Dish,Diabetic Friendly, $20.00 
6161,Pear And Alfalfa Sprouts Salad .,Continental,Side Dish,Vegetarian, $15.00 
6162,Chana Dal & Methi Ki Sabzi . - Chana Dal & Methi Ki Sabzi (. In Hindi),Indian,Side Dish,Vegetarian, $20.00 
6163,Paneer Do Pyaza . - Paneer Do Pyaza (. In Hindi),Indian,Dinner,Vegetarian, $10.00 
6164,??????????????? ????????????????????? ????ù???????????ù? - Dry Kidney Beans And Spinach Stir Fry (. In Hindi),Indian,Lunch,Vegetarian, $15.00 
6165,????ùÅ????ùç?????? ????ù???????????ù? - Spicy Gram Flour Sabzi (. In Hindi),Maharashtrian  .,Dinner,Vegetarian, $10.00 
6166,????ù????????ù???? ??ù?ù??????? ????ù???????????ù? - Beetroot Thoran (. In Hindi),South Indian  .,Lunch,Vegetarian, $10.00 
6167,????ù???? ????ù?????ù? ?????? ??ù?ù??????? ????ù???????????ù? - Kerala Style Cauliflower (. In Hindi),South Indian  .,Lunch,Vegetarian, $10.00 
6168,Brinjal and Capsicum Sabji . - Brinjal Capsicum Sabji (. In Hindi),Indian,Lunch,Vegetarian, $10.00 
6169,???????ùç????ù? ????ù?????ù? ?????? ??ù?ù??????? ????ù???????????ù? - Raw Banana Thoran (. In Hindi),Kerala  .,Lunch,Vegetarian, $10.00 
6170,??????????????? ??????????ùç??? ?????????????ù? ????ù???????????ù? - Tamil Nadu Style Capsicum With Lentils Spice Mix (. In Hindi),Tamil Nadu,Lunch,Vegetarian, $15.00 
6171,Kadai Mushroom . ??? Kadai Mushroom (. In Hindi),Indian,Lunch,Vegetarian, $15.00 
6172,???????ùç?????? ????ù?????ù? ?????? ???????????? ?????? ??ù?ù??????? ????ù???????????ù? - Cabbage And Carrot Thoran (. In Hindi),Kerala  .,Lunch,Vegetarian, $10.00 
6173,???????ù? ??????????????? ????ù? ???????ùç?ù??ù? ????ù???????????ù? - No Onion No Garlic Raw Tomato Curry (. In Hindi),Indian,Lunch,Vegan, $10.00 
6174,Goan Style Brinjal Bharta . ??? Goan Style Brinjal Bharta (. In Hindi),Goan  .,Lunch,Vegetarian, $10.00 
6175,????ù?????ù? ?????? ????????? ??????????????? ??????????ùç??? ????ù? ???????ùç?ù??ù? ????ù???????????ù? - Cauliflower And Red Bell Pepper Stir Fry (. In Hindi),South Indian  .,Lunch,Vegetarian, $10.00 
6176,????ùÅ????ù? ???????ù? ??????????ù? ????ù?????ù? ????ù???????????ù? - Yogurt Based Bottle Gourd Sabzi (. In Hindi),Indian,Lunch,Diabetic Friendly, $15.00 
6177,No Onion No Garlic Raw Tomato Sabzi .,Indian,Dinner,Vegetarian, $10.00 
6178,Black Chana Masala . ??? Black Chana Masala (. In Hindi),Rajasthani,Lunch,High Protein Vegetarian, $10.00 
6179,????????? ??????????????? ????ù???????????ù? - Tawa Paratha (. in Hindi),Indian,Lunch,Vegetarian, $10.00 
6180,Gujarati lentil . ??? Gujarati Dal (. In Hindi), Indian,Lunch,Vegetarian, $10.00 
6181,Tomato Rasam . ??? Tomato Rasam (. In Hindi),South Indian  .,Dinner,Vegetarian, $10.00 
6182,Apple Cinnamon Modak .,Maharashtrian  .,Dessert,Vegetarian, $15.00 
6183, Indian Style Spinach Dal or Palak Tovve . - Palak Dal (. In Hindi), Indian,Lunch,High Protein Vegetarian, $10.00 
6184,Masala Roti . ??? Masala Roti (. in Hindi),Indian,Lunch,Vegetarian, $10.00 
6185,South Indian Coconut Chutney . With Coconut Water,South Indian  .,Side Dish,Vegetarian, $10.00 
6186,Banana Pomegranate Raita . ??? Kela Anar Raita (. In Hindi),Indian,Side Dish,Vegetarian, $135.00 
6187,????ù?????????? ????ùç???????????? ????ù????????ù???? ??????????ù? ????ù???????????ù? - Kerala Style Beetroot Pachadi (. In Hindi),Indian,Side Dish,Vegetarian, $15.00 
6188,Kerala Style Sugiyan . (Sweet Moong Dal Bondas),Kerala  .,Snack,Vegetarian, $60.00 
6189,????ùç????ù???? ???????????? ????ù??????? ????ù???????????ù? - Sweet Lime Soda (. In Hindi),Indian,Snack,Vegetarian, $15.00 
6190,????ù?????ù?????ù???? ????ù??????? ????ù???????????ù? - Motichoor Modak (. In Hindi),Indian,Dessert,Vegetarian, $15.00 
6191,Badam Halwa . ??? Badam Halwa (. In Hindi),Awadhi,Dessert,Vegetarian, $5.00 
6192,Chilli Baby Corn (Manchurian) .,Indo Chinese,Appetizer,Vegetarian, $15.00 
6193,Cheese Crackers .,Continental,Snack,Vegetarian, $70.00 
6194,Healthy Oats And Nuts Energy Bar .,Indian,Snack,Vegetarian, $10.00 
6195,Chickpea Tikka Masala .,Indian,Lunch,High Protein Vegetarian, $20.00 
6196,Baked Chana Dal Vada .,Indian,Snack,Vegetarian, $195.00 
6197,Indian Spiced Brussel Sprouts Sabzi . (Brussel Sprouts Stir Fry),Indian,Lunch,High Protein Vegetarian, $10.00 
6198,????ù???? ????ùç???????????? ????ù?????ùç??? ???????????? - Jain Style Corn Palak (. In Hindi),Indian,Lunch,Vegetarian, $20.00 
6199,Kasuri Methi Paneer Sabzi . (. In Hindi),Indian,Dinner,High Protein Vegetarian, $10.00 
6200,"Apple, Kiwi, Pineapple Juice .",,World Breakfast,Sugar Free Diet, $15.00 
6201,Ice-Apple And Plum Rose Juice .,Continental,World Breakfast,Vegetarian, $10.00 
6202,Plum Ginger Juice .,Continental,Snack,Vegetarian, $20.00 
6203,Pavlova . With Strawberries,Continental,Dessert,Eggetarian, $30.00 
6204,Cajun Kidney beans Rice With Soya Chunks .,Middle Eastern,Lunch,Vegetarian, $60.00 
6205,Bannada Saute Majjige Huli . (Malabar Cucumber Mor Kuzhambu),Malabar,Lunch,Vegetarian, $10.00 
6206,Besan Ladoo . ??? Besan Ladoo (. In Hindi),Indian,Dessert,Vegetarian, $10.00 
6207,Gehun Ka Halwa . ??? Wheat Pudding . (. In Hindi), Indian,Dessert,Vegetarian, $10.00 
6208,Carrot Halwa . ??? Gajar Ka Halwa (. In Hindi),Indian,Dessert,Vegetarian, $15.00 
6209,???????ù???????????ù? ????ù?????ù? ????ù???????????ù? - White Chickpeas In Spicy Gravy (. In Hindi),Punjabi,Dinner,High Protein Vegetarian, $20.00 
6210,Maharashtrian Style Sheng Sola . (Vegetable Stew),Maharashtrian  .,Lunch,Vegetarian, $10.00 
6211,Besan Aur Mirch Ki Sabzi . - Besan Aur Mirch Ki Sabzi (. In Hindi),Rajasthani,Lunch,Vegetarian, $15.00 
6212,Beetroot Carrot Raita . - Beetroot Carrot Raita (. In Hindi),Indian,Side Dish,Vegetarian, $15.00 
6213,Semiya Biryani .,South Indian  .,Dinner,Vegetarian, $5.00 
6214,Surul Appam .,South Indian  .,Dessert,Vegetarian, $5.00 
6215,"Turmeric, Ginger And Chilli Pickle .",South Indian  .,Side Dish,Vegetarian, $20.00 
6216,???????????? ????????? ????ù???????????ù? - Spinach and Green Peas Curry (. In Hindi),Indian,Lunch,Vegetarian, $20.00 
6217,Tomato Onion Gravy Sabzi . - Tomato Onion Gravy Sabzi (. In Hindi),Indian,Lunch,Vegetarian, $15.00 
6218,Potato Bonda . Flavoured With Sambar Powder,South Indian  .,Snack,Vegetarian, $10.00 
6219,Arbi Ka Achaar . (Instant Colocasia Pickle),Indian,Side Dish,Vegetarian, $15.00 
6220,Chettinad Style Puliyogare Gojju .,Chettinad,Main Course,Vegetarian, $20.00 
6221,Carrot Cake Parfait With Custard And Strawberries .,Continental,Dessert,Vegetarian, $10.00 
6222,????ù???? ????ù?????ù? ????ù???????????ù? -  Indian Style Mixed Vegetable (. In Hindi), Indian  .,Lunch,Vegetarian, $10.00 
6223,Soya Chunks Sabzi . - Soya Chunks Sabzi (. In Hindi),Indian,Lunch,High Protein Vegetarian, $10.00 
6224,Giant Skillet Cookie .,Continental,Snack,Vegetarian, $15.00 
